,file_paths,height,width
30657,./images/37620_2012.jpg,105,105
30659,./images/37622_2012.jpg,105,105
30661,./images/37624_2012.jpg,101,101
30663,./images/37626_2012.jpg,105,105
30667,./images/3762_2002.jpg,112,112
30669,./images/37631_2012.jpg,109,109
30670,./images/37632_2012.jpg,101,101
30671,./images/37633_2012.jpg,106,106
30675,./images/37637_2012.jpg,110,110
30678,./images/3763_2002.jpg,103,103
30681,./images/37642_2012.jpg,112,112
30683,./images/37644_2012.jpg,134,134
30687,./images/37648_2012.jpg,102,102
30688,./images/37649_2012.jpg,104,104
30693,./images/37653_2012.jpg,112,112
30701,./images/37660_2012.jpg,109,109
30705,./images/37664_2012.jpg,132,132
30706,./images/37665_2012.jpg,123,123
30707,./images/37666_2012.jpg,105,105
30708,./images/37667_2012.jpg,104,104
30711,./images/3766_2002.jpg,104,104
30716,./images/37674_2012.jpg,108,108
30721,./images/37679_2012.jpg,101,101
30723,./images/37680_2012.jpg,109,109
30725,./images/37682_2012.jpg,122,122
30727,./images/37684_2012.jpg,101,101
30730,./images/37687_2012.jpg,102,102
30731,./images/37688_2012.jpg,108,108
30732,./images/37689_2012.jpg,100,100
30736,./images/37692_2012.jpg,105,105
30742,./images/37698_2012.jpg,103,103
30743,./images/37699_2012.jpg,126,126
30744,./images/3769_2002.jpg,102,102
30751,./images/37705_2012.jpg,116,116
30753,./images/37707_2012.jpg,100,100
30758,./images/37711_2012.jpg,112,112
30762,./images/37715_2012.jpg,112,112
30763,./images/37716_2012.jpg,101,101
30772,./images/37724_2012.jpg,103,103
30773,./images/37725_2012.jpg,103,103
30777,./images/37729_2012.jpg,102,102
30782,./images/37733_2012.jpg,106,106
30784,./images/37735_2012.jpg,111,111
30785,./images/37736_2012.jpg,115,115
30787,./images/37738_2012.jpg,100,100
30788,./images/37739_2012.jpg,106,106
30790,./images/37740_2012.jpg,103,103
30794,./images/37744_2012.jpg,120,120
30797,./images/37747_2012.jpg,107,107
30798,./images/37748_2012.jpg,104,104
30801,./images/37750_2012.jpg,108,108
30808,./images/37757_2012.jpg,100,100
30812,./images/37760_2012.jpg,104,104
30815,./images/37763_2012.jpg,101,101
30819,./images/37767_2012.jpg,100,100
30823,./images/37770_2012.jpg,117,117
30824,./images/37771_2012.jpg,105,105
30833,./images/3777_2002.jpg,111,111
30836,./images/37782_2012.jpg,108,108
30837,./images/37783_2012.jpg,113,113
30841,./images/37787_2012.jpg,104,104
30843,./images/37789_2012.jpg,105,105
30847,./images/37792_2012.jpg,105,105
30853,./images/37798_2012.jpg,125,125
30854,./images/37799_2012.jpg,102,102
30859,./images/37802_2012.jpg,103,103
30860,./images/37803_2012.jpg,133,133
30863,./images/37806_2012.jpg,110,110
30866,./images/37809_2012.jpg,101,101
30872,./images/37814_2012.jpg,102,102
30874,./images/37816_2012.jpg,104,104
30876,./images/37818_2012.jpg,107,107
30877,./images/37819_2012.jpg,107,107
30880,./images/37822_2012.jpg,103,103
30881,./images/37823_2012.jpg,106,106
30883,./images/37825_2012.jpg,112,112
30884,./images/37826_2012.jpg,101,101
30886,./images/37828_2012.jpg,114,114
30887,./images/37829_2012.jpg,114,114
30888,./images/3782_2002.jpg,149,149
30894,./images/37835_2012.jpg,117,117
30895,./images/37836_2012.jpg,104,104
30896,./images/37837_2012.jpg,105,105
30899,./images/3783_2002.jpg,106,106
30903,./images/37843_2012.jpg,109,109
30907,./images/37847_2012.jpg,103,103
30909,./images/37849_2012.jpg,108,108
30911,./images/37850_2012.jpg,109,109
30913,./images/37852_2012.jpg,100,100
30915,./images/37854_2012.jpg,115,115
30916,./images/37855_2012.jpg,103,103
30918,./images/37857_2012.jpg,101,101
30920,./images/37859_2012.jpg,123,123
30922,./images/37860_2012.jpg,112,112
30923,./images/37861_2012.jpg,103,103
30926,./images/37864_2012.jpg,118,118
30931,./images/37869_2012.jpg,101,101
30937,./images/37874_2012.jpg,128,128
30940,./images/37877_2012.jpg,107,107
30941,./images/37878_2012.jpg,100,100
30948,./images/37884_2012.jpg,102,102
30953,./images/37889_2012.jpg,109,109
30964,./images/37899_2012.jpg,116,116
30967,./images/37900_2012.jpg,101,101
30968,./images/37901_2012.jpg,107,107
30969,./images/37902_2012.jpg,102,102
30974,./images/37907_2012.jpg,100,100
30978,./images/37910_2012.jpg,104,104
30992,./images/37923_2012.jpg,127,127
30993,./images/37924_2012.jpg,104,104
30997,./images/37928_2012.jpg,126,126
31001,./images/37931_2012.jpg,102,102
31002,./images/37932_2012.jpg,102,102
31003,./images/37933_2012.jpg,120,120
31005,./images/37935_2012.jpg,108,108
31008,./images/37938_2012.jpg,132,132
31012,./images/37941_2012.jpg,113,113
31015,./images/37944_2012.jpg,106,106
31026,./images/37954_2012.jpg,112,112
31028,./images/37956_2012.jpg,113,113
31033,./images/37960_2012.jpg,105,105
31037,./images/37964_2012.jpg,106,106
31038,./images/37965_2012.jpg,112,112
31040,./images/37967_2012.jpg,122,122
31045,./images/37971_2012.jpg,105,105
31047,./images/37973_2012.jpg,104,104
31048,./images/37974_2012.jpg,118,118
31050,./images/37976_2012.jpg,107,107
31051,./images/37977_2012.jpg,106,106
31052,./images/37978_2012.jpg,101,101
31053,./images/37979_2012.jpg,101,101
31054,./images/3797_2002.jpg,142,142
31055,./images/37980_2012.jpg,103,103
31073,./images/37997_2012.jpg,100,100
31076,./images/3799_2002.jpg,147,147
31079,./images/38000_2012.jpg,112,112
31085,./images/38006_2012.jpg,107,107
31086,./images/38007_2012.jpg,101,101
31089,./images/3800_2002.jpg,109,109
31091,./images/38011_2012.jpg,101,101
31093,./images/38013_2012.jpg,105,105
31095,./images/38015_2012.jpg,101,101
31096,./images/38016_2012.jpg,101,101
31098,./images/38018_2012.jpg,103,103
31103,./images/38022_2012.jpg,102,102
31105,./images/38024_2012.jpg,123,123
31112,./images/38030_2012.jpg,102,102
31122,./images/3803_2002.jpg,111,111
31123,./images/38040_2012.jpg,104,104
31129,./images/38046_2012.jpg,108,108
31135,./images/38051_2012.jpg,104,104
31136,./images/38052_2012.jpg,104,104
31139,./images/38055_2012.jpg,114,114
31141,./images/38057_2012.jpg,109,109
31142,./images/38058_2012.jpg,110,110
31145,./images/38060_2012.jpg,124,124
31149,./images/38064_2012.jpg,101,101
31150,./images/38065_2012.jpg,110,110
31151,./images/38066_2012.jpg,106,106
31152,./images/38067_2012.jpg,102,102
31153,./images/38068_2012.jpg,103,103
31154,./images/38069_2012.jpg,114,114
31156,./images/38070_2012.jpg,107,107
31159,./images/38073_2012.jpg,112,112
31161,./images/38075_2012.jpg,103,103
31164,./images/38078_2012.jpg,121,121
31165,./images/38079_2012.jpg,101,101
31167,./images/38080_2012.jpg,101,101
31168,./images/38081_2012.jpg,114,114
31170,./images/38083_2012.jpg,103,103
31175,./images/38088_2012.jpg,109,109
31176,./images/38089_2012.jpg,115,115
31182,./images/38094_2012.jpg,108,108
31183,./images/38095_2012.jpg,109,109
31184,./images/38096_2012.jpg,102,102
31186,./images/38098_2012.jpg,103,103
31193,./images/38103_2012.jpg,110,110
31196,./images/38106_2012.jpg,131,131
31199,./images/38109_2012.jpg,105,105
31202,./images/38111_2012.jpg,162,162
31213,./images/38121_2012.jpg,105,105
31215,./images/38123_2012.jpg,103,103
31218,./images/38126_2012.jpg,119,119
31220,./images/38128_2012.jpg,106,106
31224,./images/38131_2012.jpg,103,103
31226,./images/38133_2012.jpg,109,109
31227,./images/38134_2012.jpg,115,115
31230,./images/38137_2012.jpg,104,104
31231,./images/38138_2012.jpg,106,106
31232,./images/38139_2012.jpg,102,102
31234,./images/38140_2012.jpg,113,113
31240,./images/38146_2012.jpg,134,134
31246,./images/38151_2012.jpg,126,126
31258,./images/38162_2012.jpg,128,128
31261,./images/38165_2012.jpg,100,100
31262,./images/38166_2012.jpg,109,109
31265,./images/38169_2012.jpg,116,116
31266,./images/3816_2002.jpg,108,108
31269,./images/38172_2012.jpg,100,100
31272,./images/38175_2012.jpg,107,107
31273,./images/38176_2012.jpg,106,106
31274,./images/38177_2012.jpg,104,104
31276,./images/38179_2012.jpg,109,109
31278,./images/38180_2012.jpg,118,118
31279,./images/38181_2012.jpg,103,103
31284,./images/38186_2012.jpg,109,109
31288,./images/3818_2002.jpg,105,105
31290,./images/38191_2012.jpg,113,113
31291,./images/38192_2012.jpg,111,111
31296,./images/38197_2012.jpg,109,109
31298,./images/38199_2012.jpg,126,126
31304,./images/38203_2012.jpg,108,108
31305,./images/38204_2012.jpg,100,100
31306,./images/38205_2012.jpg,106,106
31307,./images/38206_2012.jpg,106,106
31310,./images/38209_2012.jpg,110,110
31314,./images/38212_2012.jpg,100,100
31316,./images/38214_2012.jpg,103,103
31320,./images/38218_2012.jpg,112,112
31321,./images/38219_2012.jpg,104,104
31330,./images/38227_2012.jpg,106,106
31335,./images/38231_2012.jpg,114,114
31336,./images/38232_2012.jpg,100,100
31339,./images/38235_2012.jpg,109,109
31350,./images/38245_2012.jpg,103,103
31354,./images/38249_2012.jpg,102,102
31359,./images/38253_2012.jpg,102,102
31362,./images/38256_2012.jpg,102,102
31363,./images/38257_2012.jpg,101,101
31364,./images/38258_2012.jpg,101,101
31366,./images/3825_2002.jpg,110,110
31374,./images/38267_2012.jpg,105,105
31378,./images/38270_2012.jpg,123,123
31381,./images/38273_2012.jpg,100,100
31383,./images/38275_2012.jpg,103,103
31385,./images/38277_2012.jpg,111,111
31386,./images/38278_2012.jpg,104,104
31389,./images/38280_2012.jpg,107,107
31393,./images/38284_2012.jpg,108,108
31395,./images/38286_2012.jpg,106,106
31398,./images/38289_2012.jpg,106,106
31403,./images/38293_2012.jpg,107,107
31407,./images/38297_2012.jpg,100,100
31409,./images/38299_2012.jpg,111,111
31413,./images/38301_2012.jpg,113,113
31416,./images/38304_2012.jpg,109,109
31423,./images/38310_2012.jpg,106,106
31427,./images/38314_2012.jpg,102,102
31428,./images/38315_2012.jpg,101,101
31430,./images/38317_2012.jpg,101,101
31434,./images/38320_2012.jpg,135,135
31438,./images/38324_2012.jpg,101,101
31445,./images/38330_2012.jpg,112,112
31446,./images/38331_2012.jpg,101,101
31448,./images/38333_2012.jpg,101,101
31452,./images/38337_2012.jpg,103,103
31459,./images/38343_2012.jpg,105,105
31467,./images/38350_2012.jpg,110,110
31472,./images/38355_2012.jpg,100,100
31474,./images/38357_2012.jpg,111,111
31476,./images/38359_2012.jpg,109,109
31478,./images/38360_2012.jpg,103,103
31484,./images/38366_2012.jpg,106,106
31487,./images/38369_2012.jpg,129,129
31493,./images/38374_2012.jpg,103,103
31494,./images/38375_2012.jpg,107,107
31495,./images/38376_2012.jpg,112,112
31498,./images/38379_2012.jpg,100,100
31503,./images/38383_2012.jpg,110,110
31505,./images/38385_2012.jpg,129,129
31508,./images/38388_2012.jpg,109,109
31509,./images/38389_2012.jpg,104,104
31518,./images/38397_2012.jpg,107,107
31519,./images/38398_2012.jpg,108,108
31520,./images/38399_2012.jpg,103,103
31525,./images/38402_2012.jpg,109,109
31528,./images/38405_2012.jpg,117,117
31531,./images/38408_2012.jpg,114,114
31532,./images/38409_2012.jpg,100,100
31535,./images/38411_2012.jpg,120,120
31537,./images/38413_2012.jpg,109,109
31543,./images/38419_2012.jpg,106,106
31544,./images/3841_2002.jpg,168,168
31549,./images/38424_2012.jpg,102,102
31553,./images/38428_2012.jpg,111,111
31555,./images/3842_2002.jpg,104,104
31563,./images/38437_2012.jpg,104,104
31567,./images/38440_2012.jpg,101,101
31571,./images/38444_2012.jpg,102,102
31573,./images/38446_2012.jpg,108,108
31576,./images/38449_2012.jpg,120,120
31577,./images/3844_2002.jpg,144,144
31578,./images/38450_2012.jpg,100,100
31582,./images/38454_2012.jpg,108,108
31583,./images/38455_2012.jpg,103,103
31585,./images/38457_2012.jpg,100,100
31587,./images/38459_2012.jpg,103,103
31590,./images/38461_2012.jpg,117,117
31593,./images/38464_2012.jpg,115,115
31596,./images/38467_2012.jpg,106,106
31598,./images/38469_2012.jpg,102,102
31604,./images/38474_2012.jpg,106,106
31605,./images/38475_2012.jpg,126,126
31606,./images/38476_2012.jpg,100,100
31607,./images/38477_2012.jpg,109,109
31609,./images/38479_2012.jpg,105,105
31612,./images/38481_2012.jpg,105,105
31614,./images/38483_2012.jpg,103,103
31616,./images/38485_2012.jpg,120,120
31617,./images/38486_2012.jpg,107,107
31618,./images/38487_2012.jpg,100,100
31620,./images/38489_2012.jpg,101,101
31621,./images/3848_2002.jpg,106,106
31623,./images/38491_2012.jpg,103,103
31629,./images/38497_2012.jpg,104,104
31630,./images/38498_2012.jpg,115,115
31637,./images/38503_2012.jpg,118,118
31638,./images/38504_2012.jpg,111,111
31640,./images/38506_2012.jpg,103,103
31641,./images/38507_2012.jpg,102,102
31642,./images/38508_2012.jpg,100,100
31647,./images/38512_2012.jpg,112,112
31650,./images/38515_2012.jpg,110,110
31651,./images/38516_2012.jpg,125,125
31659,./images/38523_2012.jpg,109,109
31676,./images/38539_2012.jpg,104,104
31690,./images/38551_2012.jpg,131,131
31691,./images/38552_2012.jpg,101,101
31692,./images/38553_2012.jpg,102,102
31693,./images/38554_2012.jpg,104,104
31695,./images/38556_2012.jpg,100,100
31702,./images/38562_2012.jpg,101,101
31703,./images/38563_2012.jpg,114,114
31704,./images/38564_2012.jpg,129,129
31705,./images/38565_2012.jpg,102,102
31707,./images/38567_2012.jpg,108,108
31716,./images/38575_2012.jpg,139,139
31722,./images/38580_2012.jpg,102,102
31733,./images/38590_2012.jpg,109,109
31737,./images/38594_2012.jpg,109,109
31738,./images/38595_2012.jpg,103,103
31740,./images/38597_2012.jpg,113,113
31741,./images/38598_2012.jpg,109,109
31743,./images/3859_2002.jpg,110,110
31745,./images/38600_2012.jpg,110,110
31746,./images/38601_2012.jpg,104,104
31754,./images/38609_2012.jpg,100,100
31758,./images/38612_2012.jpg,114,114
31759,./images/38613_2012.jpg,101,101
31768,./images/38621_2012.jpg,111,111
31772,./images/38625_2012.jpg,113,113
31773,./images/38626_2012.jpg,102,102
31774,./images/38627_2012.jpg,104,104
31775,./images/38628_2012.jpg,105,105
31778,./images/38630_2012.jpg,103,103
31779,./images/38631_2012.jpg,124,124
31786,./images/38638_2012.jpg,101,101
31787,./images/38639_2012.jpg,102,102
31791,./images/38642_2012.jpg,115,115
31792,./images/38643_2012.jpg,109,109
31793,./images/38644_2012.jpg,106,106
31800,./images/38650_2012.jpg,118,118
31803,./images/38653_2012.jpg,101,101
31807,./images/38657_2012.jpg,108,108
31808,./images/38658_2012.jpg,104,104
31811,./images/38660_2012.jpg,100,100
31813,./images/38662_2012.jpg,118,118
31814,./images/38663_2012.jpg,101,101
31819,./images/38668_2012.jpg,101,101
31822,./images/38670_2012.jpg,121,121
31825,./images/38673_2012.jpg,117,117
31830,./images/38678_2012.jpg,110,110
31831,./images/38679_2012.jpg,105,105
31842,./images/38689_2012.jpg,108,108
31844,./images/38690_2012.jpg,100,100
31845,./images/38691_2012.jpg,100,100
31846,./images/38692_2012.jpg,108,108
31847,./images/38693_2012.jpg,101,101
31849,./images/38695_2012.jpg,107,107
31851,./images/38697_2012.jpg,108,108
31854,./images/3869_2002.jpg,104,104
31861,./images/38705_2012.jpg,105,105
31862,./images/38706_2012.jpg,105,105
31864,./images/38708_2012.jpg,100,100
31867,./images/38710_2012.jpg,122,122
31876,./images/38719_2012.jpg,101,101
31877,./images/3871_2002.jpg,134,134
31878,./images/38720_2012.jpg,106,106
31882,./images/38724_2012.jpg,110,110
31883,./images/38725_2012.jpg,101,101
31893,./images/38734_2012.jpg,106,106
31898,./images/38739_2012.jpg,114,114
31900,./images/38740_2012.jpg,100,100
31905,./images/38745_2012.jpg,104,104
31906,./images/38746_2012.jpg,104,104
31908,./images/38748_2012.jpg,103,103
31910,./images/3874_2002.jpg,104,104
31911,./images/38750_2012.jpg,113,113
31920,./images/38759_2012.jpg,106,106
31925,./images/38763_2012.jpg,104,104
31928,./images/38766_2012.jpg,119,119
31934,./images/38771_2012.jpg,101,101
31938,./images/38775_2012.jpg,105,105
31940,./images/38777_2012.jpg,103,103
31943,./images/3877_2002.jpg,128,128
31944,./images/38780_2012.jpg,123,123
31957,./images/38792_2012.jpg,106,106
31964,./images/38799_2012.jpg,109,109
31967,./images/38800_2012.jpg,104,104
31968,./images/38801_2012.jpg,103,103
31970,./images/38803_2012.jpg,101,101
31974,./images/38807_2012.jpg,100,100
31980,./images/38812_2012.jpg,108,108
31984,./images/38816_2012.jpg,117,117
31988,./images/3881_2002.jpg,132,132
31989,./images/38820_2012.jpg,109,109
31990,./images/38821_2012.jpg,101,101
31991,./images/38822_2012.jpg,101,101
31993,./images/38824_2012.jpg,108,108
31996,./images/38827_2012.jpg,115,115
32000,./images/38830_2012.jpg,106,106
32003,./images/38833_2012.jpg,112,112
32008,./images/38838_2012.jpg,103,103
32009,./images/38839_2012.jpg,100,100
32011,./images/38840_2012.jpg,101,101
32017,./images/38846_2012.jpg,105,105
32022,./images/38850_2012.jpg,106,106
32023,./images/38851_2012.jpg,103,103
32024,./images/38852_2012.jpg,102,102
32027,./images/38855_2012.jpg,104,104
32034,./images/38861_2012.jpg,101,101
32039,./images/38866_2012.jpg,119,119
32046,./images/38872_2012.jpg,101,101
32051,./images/38877_2012.jpg,120,120
32058,./images/38883_2012.jpg,105,105
32060,./images/38885_2012.jpg,101,101
32064,./images/38889_2012.jpg,102,102
32066,./images/38890_2012.jpg,100,100
32070,./images/38894_2012.jpg,112,112
32071,./images/38895_2012.jpg,103,103
32072,./images/38896_2012.jpg,102,102
32080,./images/38902_2012.jpg,117,117
32093,./images/38914_2012.jpg,113,113
32094,./images/38915_2012.jpg,101,101
32095,./images/38916_2012.jpg,118,118
32097,./images/38918_2012.jpg,101,101
32098,./images/38919_2012.jpg,104,104
32100,./images/38920_2012.jpg,101,101
32102,./images/38923_2012.jpg,113,113
32103,./images/38924_2012.jpg,109,109
32105,./images/38926_2012.jpg,114,114
32108,./images/38929_2012.jpg,106,106
32111,./images/38931_2012.jpg,102,102
32112,./images/38932_2012.jpg,108,108
32114,./images/38934_2012.jpg,116,116
32116,./images/38936_2012.jpg,108,108
32118,./images/38938_2012.jpg,106,106
32119,./images/38939_2012.jpg,123,123
32123,./images/38942_2012.jpg,105,105
32126,./images/38945_2012.jpg,103,103
32132,./images/38950_2012.jpg,100,100
32135,./images/38953_2012.jpg,103,103
32136,./images/38954_2012.jpg,114,114
32137,./images/38955_2012.jpg,109,109
32140,./images/38958_2012.jpg,101,101
32143,./images/38960_2012.jpg,112,112
32154,./images/38970_2012.jpg,102,102
32160,./images/38976_2012.jpg,102,102
32163,./images/38979_2012.jpg,107,107
32165,./images/38980_2012.jpg,114,114
32167,./images/38982_2012.jpg,114,114
32168,./images/38983_2012.jpg,100,100
32170,./images/38985_2012.jpg,114,114
32174,./images/38989_2012.jpg,105,105
32176,./images/38990_2012.jpg,106,106
32179,./images/38993_2012.jpg,107,107
32190,./images/39001_2012.jpg,103,103
32191,./images/39002_2012.jpg,107,107
32197,./images/39008_2012.jpg,110,110
32199,./images/3900_2002.jpg,138,138
32201,./images/39011_2012.jpg,100,100
32208,./images/39018_2012.jpg,110,110
32209,./images/39019_2012.jpg,104,104
32211,./images/39021_2012.jpg,107,107
32213,./images/39023_2012.jpg,105,105
32215,./images/39025_2012.jpg,106,106
32216,./images/39026_2012.jpg,102,102
32217,./images/39027_2012.jpg,104,104
32219,./images/39029_2012.jpg,104,104
32222,./images/39031_2012.jpg,101,101
32223,./images/39032_2012.jpg,101,101
32227,./images/39036_2012.jpg,107,107
32232,./images/39040_2012.jpg,101,101
32234,./images/39042_2012.jpg,115,115
32235,./images/39043_2012.jpg,101,101
32238,./images/39046_2012.jpg,106,106
32241,./images/39049_2012.jpg,102,102
32244,./images/39051_2012.jpg,107,107
32246,./images/39053_2012.jpg,107,107
32251,./images/39058_2012.jpg,102,102
32254,./images/39060_2012.jpg,101,101
32256,./images/39062_2012.jpg,112,112
32269,./images/39074_2012.jpg,103,103
32270,./images/39075_2012.jpg,112,112
32272,./images/39077_2012.jpg,122,122
32276,./images/39080_2012.jpg,113,113
32277,./images/39081_2012.jpg,108,108
32280,./images/39084_2012.jpg,105,105
32283,./images/39087_2012.jpg,130,130
32284,./images/39088_2012.jpg,108,108
32286,./images/3908_2002.jpg,123,123
32287,./images/39090_2012.jpg,109,109
32289,./images/39092_2012.jpg,106,106
32295,./images/39098_2012.jpg,117,117
32300,./images/39101_2012.jpg,107,107
32301,./images/39102_2012.jpg,107,107
32317,./images/39117_2012.jpg,104,104
32318,./images/39118_2012.jpg,105,105
32325,./images/39124_2012.jpg,102,102
32330,./images/39129_2012.jpg,117,117
32334,./images/39132_2012.jpg,100,100
32335,./images/39133_2012.jpg,105,105
32336,./images/39134_2012.jpg,110,110
32341,./images/39139_2012.jpg,114,114
32343,./images/39140_2012.jpg,112,112
32356,./images/39152_2012.jpg,106,106
32358,./images/39154_2012.jpg,160,160
32359,./images/39155_2012.jpg,108,108
32363,./images/39159_2012.jpg,101,101
32365,./images/39160_2012.jpg,115,115
32370,./images/39165_2012.jpg,106,106
32374,./images/39169_2012.jpg,102,102
32376,./images/39170_2012.jpg,108,108
32378,./images/39172_2012.jpg,104,104
32388,./images/39181_2012.jpg,104,104
32393,./images/39186_2012.jpg,105,105
32394,./images/39187_2012.jpg,100,100
32397,./images/3918_2002.jpg,103,103
32404,./images/39196_2012.jpg,111,111
32405,./images/39197_2012.jpg,107,107
32407,./images/39199_2012.jpg,101,101
32411,./images/39201_2012.jpg,105,105
32413,./images/39203_2012.jpg,103,103
32416,./images/39206_2012.jpg,105,105
32417,./images/39207_2012.jpg,102,102
32421,./images/39210_2012.jpg,103,103
32422,./images/39211_2012.jpg,102,102
32433,./images/39221_2012.jpg,105,105
32434,./images/39222_2012.jpg,101,101
32441,./images/39229_2012.jpg,106,106
32443,./images/39230_2012.jpg,109,109
32445,./images/39232_2012.jpg,107,107
32450,./images/39237_2012.jpg,104,104
32457,./images/39243_2012.jpg,100,100
32458,./images/39244_2012.jpg,111,111
32459,./images/39245_2012.jpg,102,102
32467,./images/39252_2012.jpg,102,102
32468,./images/39253_2012.jpg,102,102
32470,./images/39255_2012.jpg,104,104
32477,./images/39261_2012.jpg,116,116
32479,./images/39263_2012.jpg,106,106
32480,./images/39264_2012.jpg,114,114
32483,./images/39267_2012.jpg,101,101
32484,./images/39268_2012.jpg,100,100
32485,./images/39269_2012.jpg,108,108
32491,./images/39274_2012.jpg,102,102
32494,./images/39277_2012.jpg,107,107
32495,./images/39278_2012.jpg,102,102
32496,./images/39279_2012.jpg,101,101
32513,./images/39294_2012.jpg,102,102
32514,./images/39295_2012.jpg,109,109
32518,./images/39299_2012.jpg,105,105
32524,./images/39303_2012.jpg,108,108
32525,./images/39304_2012.jpg,115,115
32527,./images/39306_2012.jpg,111,111
32530,./images/39309_2012.jpg,117,117
32532,./images/39310_2012.jpg,104,104
32533,./images/39311_2012.jpg,103,103
32536,./images/39314_2012.jpg,109,109
32540,./images/39318_2012.jpg,103,103
32542,./images/3931_2002.jpg,119,119
32546,./images/39323_2012.jpg,103,103
32547,./images/39324_2012.jpg,104,104
32549,./images/39326_2012.jpg,100,100
32552,./images/39329_2012.jpg,101,101
32555,./images/39331_2012.jpg,111,111
32561,./images/39337_2012.jpg,100,100
32567,./images/39342_2012.jpg,110,110
32573,./images/39348_2012.jpg,102,102
32576,./images/39350_2012.jpg,100,100
32577,./images/39351_2012.jpg,100,100
32579,./images/39353_2012.jpg,114,114
32581,./images/39355_2012.jpg,109,109
32582,./images/39356_2012.jpg,107,107
32588,./images/39361_2012.jpg,104,104
32592,./images/39365_2012.jpg,102,102
32594,./images/39367_2012.jpg,104,104
32596,./images/39369_2012.jpg,110,110
32599,./images/39371_2012.jpg,116,116
32600,./images/39372_2012.jpg,109,109
32601,./images/39373_2012.jpg,100,100
32602,./images/39374_2012.jpg,104,104
32609,./images/39380_2012.jpg,169,169
32612,./images/39383_2012.jpg,108,108
32621,./images/39391_2012.jpg,103,103
32630,./images/3939_2002.jpg,109,109
32636,./images/39404_2012.jpg,100,100
32637,./images/39405_2012.jpg,102,102
32642,./images/3940_2002.jpg,117,117
32654,./images/39420_2012.jpg,103,103
32656,./images/39422_2012.jpg,109,109
32657,./images/39423_2012.jpg,100,100
32659,./images/39425_2012.jpg,100,100
32668,./images/39433_2012.jpg,103,103
32670,./images/39435_2012.jpg,100,100
32672,./images/39437_2012.jpg,102,102
32679,./images/39443_2012.jpg,127,127
32681,./images/39445_2012.jpg,152,152
32690,./images/39453_2012.jpg,107,107
32691,./images/39454_2012.jpg,101,101
32698,./images/39460_2012.jpg,107,107
32702,./images/39464_2012.jpg,102,102
32703,./images/39465_2012.jpg,106,106
32708,./images/3946_2002.jpg,109,109
32709,./images/39470_2012.jpg,103,103
32711,./images/39472_2012.jpg,111,111
32714,./images/39475_2012.jpg,104,104
32715,./images/39476_2012.jpg,111,111
32717,./images/39478_2012.jpg,103,103
32718,./images/39479_2012.jpg,112,112
32722,./images/39482_2012.jpg,110,110
32728,./images/39488_2012.jpg,108,108
32732,./images/39491_2012.jpg,100,100
32736,./images/39495_2012.jpg,107,107
32739,./images/39498_2012.jpg,100,100
32746,./images/39503_2012.jpg,103,103
32747,./images/39504_2012.jpg,102,102
32756,./images/39512_2012.jpg,102,102
32758,./images/39514_2012.jpg,109,109
32759,./images/39515_2012.jpg,105,105
32762,./images/39518_2012.jpg,103,103
32763,./images/39519_2012.jpg,104,104
32764,./images/3951_2002.jpg,106,106
32765,./images/39520_2012.jpg,102,102
32767,./images/39522_2012.jpg,102,102
32768,./images/39523_2012.jpg,113,113
32770,./images/39525_2012.jpg,100,100
32771,./images/39526_2012.jpg,102,102
32772,./images/39527_2012.jpg,102,102
32778,./images/39532_2012.jpg,108,108
32780,./images/39534_2012.jpg,100,100
32785,./images/39539_2012.jpg,101,101
32787,./images/39540_2012.jpg,100,100
32789,./images/39542_2012.jpg,106,106
32790,./images/39543_2012.jpg,101,101
32791,./images/39544_2012.jpg,104,104
32793,./images/39546_2012.jpg,101,101
32797,./images/3954_2002.jpg,113,113
32799,./images/39551_2012.jpg,109,109
32803,./images/39555_2012.jpg,106,106
32804,./images/39556_2012.jpg,103,103
32807,./images/39559_2012.jpg,102,102
32809,./images/39560_2012.jpg,104,104
32812,./images/39563_2012.jpg,122,122
32815,./images/39566_2012.jpg,102,102
32816,./images/39567_2012.jpg,113,113
32817,./images/39568_2012.jpg,102,102
32819,./images/3956_2002.jpg,110,110
32821,./images/39571_2012.jpg,111,111
32822,./images/39572_2012.jpg,104,104
32824,./images/39574_2012.jpg,100,100
32827,./images/39577_2012.jpg,103,103
32828,./images/39578_2012.jpg,100,100
32829,./images/39579_2012.jpg,101,101
32831,./images/39580_2012.jpg,112,112
32838,./images/39587_2012.jpg,110,110
32848,./images/39596_2012.jpg,118,118
32852,./images/3959_2002.jpg,121,121
32856,./images/39602_2012.jpg,100,100
32863,./images/39609_2012.jpg,103,103
32872,./images/39617_2012.jpg,100,100
32888,./images/39631_2012.jpg,101,101
32895,./images/39638_2012.jpg,102,102
32897,./images/3963_2002.jpg,111,111
32902,./images/39644_2012.jpg,104,104
32909,./images/39650_2012.jpg,125,125
32913,./images/39654_2012.jpg,102,102
32922,./images/39662_2012.jpg,103,103
32927,./images/39667_2012.jpg,106,106
32928,./images/39668_2012.jpg,123,123
32929,./images/39669_2012.jpg,107,107
32930,./images/3966_2002.jpg,104,104
32932,./images/39671_2012.jpg,109,109
32934,./images/39673_2012.jpg,101,101
32937,./images/39676_2012.jpg,105,105
32938,./images/39677_2012.jpg,123,123
32941,./images/3967_2002.jpg,103,103
32942,./images/39680_2012.jpg,107,107
32943,./images/39681_2012.jpg,110,110
